100
24 41 95 78 87 46 58 9 24 89 11 31 39 29 72 43 100 60 92 87 12 8 81 90 81 2 83 50 93 47 39 16 39 85 93 25 30 3 86 5 91 96 35 81 24 58 24 76 18 67 14 81 26 94 22 58 48 4 7 40 2 97 7 92 81 51 17 63 53 2 67 95 49 54 76 72 11 51 99 80 69 12 12 46 58 33 4 5 89 62 96 42 11 2 34 91 52 50 5 57 
3 24 51 51 77 26 74 39 28 25 71 96 36 34 94 93 19 97 97 7 10 44 48 20 45 33 63 49 82 67 5 36 90 55 38 18 33 64 9 12 88 79 8 23 64 53 16 82 49 64 40 58 8 88 30 4 72 92 52 54 58 56 41 48 63 31 17 47 94 25 58 81 55 17 3 19 69 70 100 69 86 40 79 45 79 8 48 50 99 52 55 8 59 48 7 21 78 24 19 71 
48 77 51 3 45 5 73 66 75 72 34 12 63 12 56 41 71 55 43 21 6 97 81 65 44 87 37 21 62 8 91 62 84 93 16 80 98 88 45 24 59 31 35 22 42 42 14 65 96 56 37 54 5 17 70 48 56 6 21 17 13 63 78 48 8 93 80 5 80 24 80 91 54 14 64 48 7 29 64 2 85 100 7 89 69 76 88 24 34 60 40 98 23 18 98 30 62 77 86 42 
100 65 84 6 30 47 5 36 75 68 89 11 19 96 51 87 23 39 10 56 50 50 54 72 19 3 53 80 79 90 73 30 54 56 87 35 54 91 70 81 58 11 91 29 58 42 15 80 32 25 88 81 26 93 5 96 95 9 75 73 51 48 54 4 55 41 91 9 31 12 41 41 22 31 69 31 24 35 63 7 59 50 40 36 42 96 31 88 4 58 60 54 57 13 10 11 5 52 71 36 
63 11 76 37 94 96 67 69 30 81 76 41 30 15 76 23 10 59 10 65 16 21 71 72 86 32 82 90 83 5 77 97 67 52 33 60 99 52 81 29 32 56 21 62 22 96 36 83 6 98 99 21 70 69 92 55 52 26 97 34 82 73 31 48 77 15 60 75 66 40 55 50 47 75 63 68 23 98 2 28 95 100 1 65 69 44 71 20 69 19 6 2 92 88 2 20 2 61 46 20 
52 53 69 98 79 31 17 1 28 70 81 75 69 33 91 89 76 13 61 97 32 66 98 23 5 99 94 6 11 39 25 62 91 93 11 70 75 79 22 3 48 54 29 69 86 19 57 62 31 17 58 62 34 7 36 38 6 81 96 68 72 72 30 62 17 92 83 91 71 57 45 70 10 73 38 48 43 95 61 26 63 18 39 97 76 27 86 81 7 33 1 78 5 30 92 73 21 26 63 43 
82 8 13 44 32 50 91 75 96 51 52 59 20 90 7 95 16 44 28 23 77 28 52 33 9 43 5 81 69 19 24 50 26 88 45 10 89 87 36 85 37 87 95 8 76 1 55 44 44 34 18 72 13 69 4 73 12 60 53 80 79 28 81 56 67 78 65 56 64 52 92 53 90 86 60 66 86 66 61 81 51 78 5 63 46 8 87 57 20 40 88 98 19 21 5 86 98 70 93 61 
73 84 13 63 69 25 80 6 42 40 86 93 17 90 7 14 50 94 23 21 85 10 18 55 82 22 40 79 43 84 92 68 19 4 30 87 80 9 92 22 100 30 14 16 71 72 81 72 65 3 92 1 13 61 56 94 83 47 25 77 31 16 44 49 71 73 88 51 33 31 72 32 60 37 99 83 8 80 54 25 82 46 25 46 6 80 92 40 27 16 69 9 31 12 9 1 37 96 3 21 
27 26 53 38 62 3 20 22 82 26 98 16 23 74 61 80 6 52 20 32 67 40 92 49 51 100 2 39 96 4 12 74 30 16 11 43 18 83 16 52 60 13 67 82 87 27 61 92 31 32 75 49 71 18 98 74 17 51 12 64 54 75 89 35 90 52 78 8 34 93 59 93 58 77 26 96 55 86 87 85 18 13 86 88 30 35 61 98 85 25 62 90 99 2 77 89 53 6 48 38 
50 58 82 7 34 7 2 40 93 40 25 10 52 62 49 81 96 62 31 32 86 44 21 36 45 97 76 98 2 23 35 4 80 69 10 65 75 64 5 67 3 81 28 55 42 29 87 89 90 17 20 27 12 40 62 57 89 38 6 42 12 92 45 92 60 7 8 35 70 64 53 72 44 33 78 37 61 17 25 2 85 44 28 97 36 89 53 24 78 58 17 90 1 14 33 61 20 40 95 89 
4 47 12 99 31 42 36 91 58 12 92 94 56 19 90 43 60 94 18 89 3 34 78 4 47 10 64 18 2 10 58 57 8 70 55 39 63 90 81 20 54 73 65 9 43 55 3 54 100 20 43 3 53 72 58 52 82 73 21 35 82 79 91 89 48 45 79 10 87 60 81 40 32 45 100 26 51 2 32 51 21 74 5 25 45 14 28 78 86 49 12 67 27 54 7 26 99 86 87 85 
45 19 76 28 63 75 5 66 28 36 68 48 61 24 24 58 37 52 35 22 52 99 40 78 52 46 3 2 31 41 38 27 59 13 6 73 39 11 38 66 46 57 65 59 80 41 16 68 44 2 89 95 100 28 72 4 26 26 5 8 66 43 35 24 7 92 96 46 2 86 63 100 94 28 58 74 68 25 41 11 26 82 57 78 61 28 81 86 5 37 46 22 79 32 97 86 23 44 83 25 
29 45 76 23 72 85 48 91 9 40 53 34 73 9 63 34 88 43 71 44 80 16 65 10 47 61 95 22 5 29 98 85 74 73 59 97 57 58 40 17 98 44 2 70 53 65 55 92 7 78 88 38 93 52 48 92 65 94 65 21 23 62 57 96 34 68 44 42 25 83 58 74 27 59 44 31 23 50 74 82 27 61 19 72 65 66 15 29 12 79 1 34 40 57 81 73 76 24 66 1 
59 23 74 85 33 69 15 56 71 40 37 97 1 7 20 65 25 34 45 36 12 45 21 3 53 53 27 29 28 92 81 86 66 54 70 99 75 36 54 45 28 42 93 28 48 13 44 72 98 88 59 10 84 79 64 36 31 91 16 59 82 96 44 48 2 66 46 28 53 51 24 80 92 16 59 91 80 2 63 78 89 21 39 72 52 2 60 82 92 75 92 26 71 36 25 24 53 22 51 5 
72 74 37 15 41 95 5 73 97 19 50 37 92 40 9 43 41 68 76 85 94 68 62 64 55 86 39 7 7 89 63 30 14 51 44 55 46 100 27 94 19 28 30 10 67 90 4 59 9 79 95 3 98 56 18 52 41 57 10 99 45 73 28 11 75 71 65 20 71 43 65 41 22 47 50 88 36 5 98 97 35 93 99 33 48 16 84 41 24 46 39 69 18 67 31 92 37 95 64 59 
89 80 99 10 26 100 49 14 56 46 10 91 38 60 23 86 27 58 78 51 3 16 71 72 82 1 16 71 47 31 29 35 10 80 96 88 79 44 53 35 41 14 77 79 73 51 16 99 8 93 1 63 8 71 86 42 23 1 12 69 83 92 55 45 23 2 32 54 45 84 88 86 97 16 16 21 66 83 71 25 75 72 39 34 94 25 27 17 77 90 37 60 82 92 4 4 93 87 57 90 
70 96 27 18 63 42 90 28 76 60 53 2 83 43 35 77 67 14 45 44 3 81 55 84 72 10 40 17 96 48 6 17 96 84 86 58 77 75 86 52 86 90 53 69 32 39 97 51 52 41 46 55 21 52 90 45 61 29 61 8 29 18 76 24 1 61 81 77 87 18 80 72 59 32 92 43 70 88 93 74 28 90 28 1 41 17 45 53 98 57 60 26 74 35 49 26 47 81 54 85 
51 33 8 61 64 100 3 85 39 47 58 19 36 85 71 28 54 15 80 51 71 91 28 44 77 28 21 23 8 74 59 10 6 67 71 21 18 73 5 56 72 15 26 59 51 96 87 4 62 66 6 32 9 33 27 85 60 47 8 20 72 66 81 77 84 51 97 1 76 54 9 47 68 86 57 18 82 43 74 43 61 79 27 69 64 5 53 75 52 12 46 23 30 27 52 13 29 100 66 4 
53 74 2 20 59 59 90 92 53 63 87 13 93 13 33 56 17 86 83 20 97 28 95 78 54 98 91 35 97 8 38 50 81 92 21 91 2 10 35 54 24 21 19 17 85 51 24 53 36 6 25 85 86 71 62 91 68 4 25 64 63 15 13 43 6 86 86 7 47 72 12 71 44 30 39 80 81 14 32 68 72 8 4 57 30 18 47 97 73 72 61 36 38 25 78 43 62 15 1 9 
86 64 31 29 94 69 8 26 82 92 45 53 51 49 61 81 66 8 77 38 31 89 73 68 66 3 62 27 69 14 35 55 77 65 35 22 85 95 47 19 86 92 23 88 92 84 68 57 43 97 46 73 37 71 92 2 73 53 81 41 66 67 47 42 84 82 64 68 76 62 38 13 5 61 100 96 44 20 4 38 16 50 10 52 20 1 6 44 5 86 36 70 52 83 63 35 16 26 55 43 
40 92 7 96 4 6 92 99 77 47 36 92 48 97 96 67 97 1 62 1 86 98 22 89 32 85 76 99 62 30 41 1 73 47 97 29 4 40 27 81 86 63 24 34 59 19 52 8 71 66 60 8 15 82 97 46 18 24 44 79 5 36 32 77 34 80 57 89 71 84 69 8 98 45 41 8 15 45 67 86 62 27 93 76 60 41 73 77 64 16 55 68 3 38 97 36 17 53 24 87 
36 45 95 85 89 87 93 55 83 59 40 96 37 85 71 96 25 43 72 89 10 79 56 12 68 4 99 37 57 23 75 92 19 21 29 59 60 21 13 94 31 5 90 68 89 60 15 13 55 87 53 16 17 61 28 36 64 26 72 20 100 47 64 18 67 92 76 26 64 41 20 94 45 9 13 33 20 28 97 26 66 50 42 82 10 21 17 73 46 41 93 98 87 8 67 53 99 43 31 62 
35 50 7 79 10 20 63 81 47 59 7 12 8 100 45 69 20 13 42 65 5 86 14 91 93 81 96 43 75 26 56 9 27 62 39 88 33 1 68 79 11 26 42 71 25 38 39 44 3 32 61 7 69 74 50 13 6 45 55 80 22 62 40 48 24 78 35 56 30 54 87 93 80 80 63 56 70 53 100 24 37 60 82 5 85 31 70 91 75 76 22 96 38 62 95 61 39 81 68 21 
35 6 13 66 38 75 21 59 79 72 82 15 83 63 72 68 94 41 10 20 16 31 16 53 92 62 65 83 43 85 3 29 42 67 94 79 41 66 37 71 38 18 86 20 33 57 39 26 49 100 97 64 83 64 69 74 26 85 8 20 69 62 48 11 28 93 41 20 58 30 91 47 99 28 19 31 36 9 8 84 9 5 99 91 68 19 16 93 4 76 12 24 89 11 86 17 3 27 88 13 
56 30 59 54 57 29 37 44 38 44 79 98 100 78 40 68 48 7 12 3 82 76 27 71 86 64 39 41 42 26 53 97 8 63 3 64 92 91 60 81 34 38 30 86 67 69 53 15 75 16 17 9 91 95 31 29 59 21 21 100 98 25 49 5 87 3 21 30 93 80 62 78 17 91 63 84 11 67 98 86 83 66 46 25 61 28 5 19 48 25 70 45 49 18 50 88 20 70 69 64 
49 31 94 65 73 56 48 84 75 97 21 9 63 66 33 75 93 90 45 92 14 14 36 15 32 85 54 3 6 22 19 54 52 12 71 77 19 70 60 93 67 80 1 81 97 86 55 41 75 51 32 40 64 67 54 95 4 59 50 9 81 68 63 84 79 33 60 97 54 19 42 20 50 42 52 46 79 58 38 53 8 69 45 72 88 98 18 91 9 19 99 89 86 13 72 64 97 32 13 51 
2 54 22 4 47 26 1 26 35 39 30 95 59 74 66 46 24 35 88 32 54 39 20 91 51 43 7 100 26 19 2 28 24 75 83 70 52 83 47 87 73 77 81 32 50 98 77 73 32 17 56 37 55 75 28 57 18 86 56 43 4 9 22 79 84 4 100 35 39 47 21 11 75 53 94 24 50 23 49 34 39 56 22 93 31 49 49 100 34 57 94 89 65 16 19 100 71 19 35 61 
17 7 72 91 12 17 66 61 39 66 46 77 22 68 21 4 68 70 3 2 78 96 42 42 63 13 42 34 31 28 94 47 86 17 89 97 86 54 10 24 20 55 53 93 22 73 96 90 94 98 43 71 93 36 13 8 48 6 41 78 85 86 76 70 55 64 19 40 18 28 15 89 82 67 81 4 40 28 45 33 25 87 56 69 22 68 76 70 25 68 99 9 6 75 30 12 38 48 3 7 
27 17 47 9 36 79 64 27 6 8 11 82 46 66 3 67 85 30 88 9 50 87 69 55 13 99 18 2 98 20 61 25 88 7 85 23 38 48 49 95 7 60 77 52 25 31 70 62 60 58 70 61 96 39 15 8 89 84 9 86 3 69 62 91 28 46 65 65 93 14 59 51 25 87 2 1 17 72 62 29 81 32 89 76 22 56 35 10 39 95 47 94 16 9 36 43 54 100 59 99 
13 69 49 89 8 3 90 76 26 51 4 6 34 45 33 55 52 67 16 42 61 15 35 28 75 70 70 80 22 80 78 86 49 79 75 8 33 64 83 58 14 39 15 48 83 47 54 86 65 22 27 25 36 14 53 62 35 74 41 56 6 71 42 6 1 16 13 33 31 95 90 44 33 4 43 67 2 49 4 66 22 31 42 9 96 46 70 82 20 10 38 77 80 31 82 32 98 94 64 28 
40 5 23 25 60 18 43 61 18 47 26 39 29 20 47 24 65 68 5 36 77 94 12 9 76 93 92 73 38 56 52 30 60 27 54 72 44 96 32 13 42 10 51 70 29 49 45 45 68 2 81 44 95 92 4 71 37 96 95 26 3 47 55 14 73 60 85 68 8 69 80 1 30 82 23 58 82 67 54 49 68 34 44 15 78 100 37 66 47 83 91 49 81 98 14 53 9 99 72 16 
